"time","aims.i_0_r","aims.idq_rr[1]","aims.idq_rr[2]","aims.idq_sr[1]","aims.idq_sr[2]","loadInertia.phi","loadInertia.w"
0.00095,-6.9223667381044e-23,-0.000328026825045214,0.000303032340780411,0.000345323709571857,-0.000320895028344294,2.51936221151592e-18,9.65686092124355e-15
0.001,-1.09563727059456e-21,-0.00033250960780014,0.000297439890002712,0.000350321657517441,-0.000315431475812816,3.06612132506461e-18,1.12299841861714e-14
0.00105,-2.05563717163751e-21,-0.000336904185806771,0.000291778061511085,0.000355233137889732,-0.000309890061062818,3.69525523605185e-18,1.29615016713251e-14
0.0011,-2.87240621457058e-21,-0.000341209396941727,0.000286048176370089,0.000360056864070665,-0.000304272079576451,4.41338629131361e-18,1.48585173509868e-14
0.00115,-3.4691272434545e-21,-0.000345424079081633,0.000280251555644282,0.000364791549442174,-0.000298578826835862,5.22713683768591e-18,1.69281351994386e-14
0.0012,-3.76898310234997e-21,-0.000349547070103109,0.000274389520398224,0.000369435907386194,-0.0002928115983232,6.14312922200474e-18,1.91774591909627e-14
0.00125,-3.99179208137836e-21,-0.000353577998784781,0.000268464064244099,0.000373989380434514,-0.000286972360445623,7.1813156552502e-18,2.16180622003304e-14
0.0013,-4.23135588967764e-21,-0.000357516157914521,0.000262476895082612,0.000378451101361704,-0.000281062794588129,8.3559855595256e-18,2.42596186253513e-14
0.00135,-4.25949741322421e-21,-0.000361359981806615,0.000256428990806993,0.000382819411496751,-0.000275083853889485,9.6669596411182e-18,2.71069521578944e-14
0.0014,-4.04469085012321e-21,-0.000365108429095413,0.000250321775168761,0.00038709313555078,-0.000269036936271055,1.11228954978912e-17,3.01678490998497e-14
0.00145,-3.5554103984798e-21,-0.000368760458415267,0.000244156671919437,0.000391271098234919,-0.000262923439654201,1.2732450727708e-17,3.34500957531069e-14
0.0015,-2.76013025639912e-21,-0.000372315028400526,0.000237935104810542,0.000395352124260291,-0.000256744761960288,1.45042829284317e-17,3.69614784195557e-14
0.00155,-1.66480832975223e-21,-0.000375771128317049,0.000231658517345386,0.000399335068276719,-0.00025050232381492,1.64475618100605e-17,4.07096967023669e-14
0.0016,-3.03753577172273e-21,-0.000379130004632739,0.000225329808515078,0.000403220991083628,-0.000244199218894317,1.8609194063235e-17,4.46960614713524e-14
0.00165,-5.23237443824829e-21,-0.000382389296691921,0.000218949551367261,0.000407007427941261,-0.000237835867254792,2.09757807657847e-17,4.89320931168988e-14
0.0017,-8.37997935662066e-21,-0.000385548095662341,0.000212519255113568,0.000410693333096558,-0.000231413765052196,2.35581952721145e-17,5.34252028213846e-14
0.00175,-1.26110055541316e-20,-0.000388605492711747,0.000206040428965632,0.000414277660796454,-0.000224934408442374,2.63673109366293e-17,5.81828017671885e-14
0.0018,-1.80561080580727e-20,-0.000391560579007884,0.000199514582135084,0.000417759365287887,-0.000218399293581175,2.94140011137339e-17,6.32123011366891e-14
0.00185,-2.48459418957359e-20,-0.000394412445718501,0.000192943223833559,0.000421137400817794,-0.000211809916624446,3.27091391578332e-17,6.85211121122647e-14
0.0019,-3.25766273043919e-20,-0.000397161401790602,0.000186328488488457,0.000424411937921197,-0.000205168522671894,3.62820099164616e-17,7.41117940750818e-14
0.00195,-4.09974695093162e-20,-0.000399807407184553,0.000179672331355175,0.000427582798573811,-0.000198477142193683,4.0156621940069e-17,7.9988296817416e-14
0.002,-5.06065019361631e-20,-0.00040234871610519,0.000172975831943158,0.000430648101084526,-0.000191736756606865,4.43311946174369e-17,8.61613660977891e-14
0.00205,-6.14659552041627e-20,-0.000404784575605014,0.000166240579496285,0.000433606955394154,-0.000184948957937642,4.88189581103146e-17,9.26377920321271e-14
0.0021,-7.36380599325449e-20,-0.000407114232736528,0.000159468163258433,0.000436458471443505,-0.000178115338212218,5.36331425804512e-17,9.94243647363554e-14
0.00215,-8.71850467405395e-20,-0.000409336934552234,0.000152660172473477,0.000439201759173392,-0.000171237489456795,5.87869781895959e-17,1.065278743264e-13
0.0022,-1.02169146247377e-19,-0.000411451928104633,0.000145818196385296,0.000441835928524624,-0.000164317003697575,6.42936950994979e-17,1.13955110918186e-13
0.00225,-1.16656379555991e-19,-0.000413461290079566,0.000138944985583327,0.000444362948075932,-0.000157356890010388,7.02028291576601e-17,1.21702045714334e-13
0.0023,-1.31776170563256e-19,-0.00041536275477967,0.000132041508444666,0.000446780399512128,-0.000150357982852742,7.65082011484791e-17,1.2978125272843e-13
0.00235,-1.47521884750976e-19,-0.000417155666873998,0.000125109394277232,0.000449087491391173,-0.000143321923136148,8.32242937054604e-17,1.38199148846062e-13
0.0024,-1.63838264093507e-19,-0.00041883943995558,0.000118150300676904,0.000451283501901494,-0.000136250386288497,9.03664737930213e-17,1.46961887426617e-13
0.00245,-1.80670050565205e-19,-0.000420413487617446,0.000111165885239561,0.000453367709231522,-0.000129145047737678,9.7950108375579e-17,1.56075621829481e-13
0.0025,-1.97961986140426e-19,-0.000421877223452626,0.000104157805561081,0.000455339391569684,-0.000122007582911579,1.05990564417551e-16,1.65546505414041e-13
0.00255,-2.15138533194532e-19,-0.000423231000705408,9.71279814706459e-05,0.00045719878609754,-0.000114840001185096,1.14512433101671e-16,1.75377370398195e-13
0.0026,-2.31536097560679e-19,-0.000424475331654649,9.00783771800307e-05,0.000458946292304801,-0.000107644368453156,1.23541866795799e-16,1.85570486901623e-13
0.00265,-2.47423838137236e-19,-0.000425609043980012,8.30104867712617e-05,0.000460580590406032,-0.000100422151913187,1.33088480763651e-16,1.96134079159656e-13
0.0027,-2.62572737583784e-19,-0.000426631865092635,7.59260554190484e-05,0.000462101278867431,-9.3175138522346e-05,1.43170722609089e-16,2.07073191360246e-13
0.00275,-2.76738967875227e-19,-0.000427543549152499,6.88268357630383e-05,0.000463507983454641,-8.59051247441875e-05,1.53807302519763e-16,2.18392773149143e-13
0.0028,-2.89663890301796e-19,-0.000428343877068432,6.17145879078161e-05,0.000464800357232753,-7.86139165486603e-05,1.65017193267113e-16,2.30097679629891e-13
0.00285,-3.01074055469045e-19,-0.000429032656498107,5.45910794229042e-05,0.000465978080566304,-7.13033294121097e-05,1.76819630206369e-16,2.42192671363836e-13
0.0029,-3.10681203297852e-19,-0.000429609721848042,4.7458085342763e-05,0.000467040861119275,-6.39751883172765e-05,1.89234111276552e-16,2.54682414370118e-13
0.00295,-3.1818226302442e-19,-0.0004300749342736,4.03173881667904e-05,0.000467988433855096,-5.66313277532976e-05,2.0228039700047e-16,2.67571480125674e-13
0.003,-3.23259353200277e-19,-0.000430428181678989,3.31707778593215e-05,0.00046882056103664,-4.92735917157056e-05,2.15978510484725e-16,2.80864345565241e-13
0.00305,-3.25579781692274e-19,-0.000430669378717265,2.60200518496297e-05,0.000469537032226229,-4.1903833706429e-05,2.30348737419704e-16,2.94565393081352e-13
0.0031,-3.2479604568259e-19,-0.000430798466790326,1.88670150319256e-05,0.000470137664285628,-3.45239167337919e-05,2.45411626079587e-16,3.08678910524335e-13
0.00315,-3.20545831668724e-19,-0.000430815414048916,1.17134797653577e-05,0.000470622301376052,-2.71357133125147e-05,2.61187987322344e-16,3.23209091202318e-13
0.0032,-3.16257384849939e-19,-0.000430720218155608,4.56075499555285e-06,0.000470990828667727,-1.97405977008265e-05,2.77698686878932e-16,3.38158532729872e-13
0.00325,-3.15654659072794e-19,-0.000430512903747278,-2.58988455476623e-06,0.000471243159749032,-1.23399122297423e-05,2.94964836114833e-16,3.53529615684945e-13
0.0033,-3.14042492056934e-19,-0.000430193516107497,-9.73602840310699e-06,0.00047137920522968,-4.93613015064283e-06,3.13008267716655e-16,3.69327941454096e-13
0.00335,-3.11528421242926e-19,-0.000429762130766551,-1.68759053624566e-05,0.000471398920374828,2.4689085948695e-06,3.31850813997682e-16,3.85557116458481e-13
0.0034,-3.08237087806224e-19,-0.000429218850026746,-2.40077410654393e-05,0.000471302287864059,9.8733588172417e-06,3.51514568112985e-16,4.02220639987376e-13
0.00345,-3.04310236657175e-19,-0.000428563802962404,-3.11297579643164e-05,0.000471089317791379,1.72753700789704e-05,3.7202188405942e-16,4.19321904198175e-13
0.0035,-2.99906716441018e-19,-0.000427797145419865,-3.82401753309861e-05,0.000470760047665217,2.46730866946017e-05,3.93395376675629e-16,4.36864194116393e-13
0.00355,-2.95202479537879e-19,-0.000426919060017485,-4.5337209256984e-05,0.000470314542408427,3.20646477307315e-05,4.15657921642039e-16,4.54850687635665e-13
0.0036,-2.90390582062777e-19,-0.00042592975614564,-5.24190726534826e-05,0.000469752894358287,3.94481870060053e-05,4.38832655480863e-16,4.73284455517745e-13
0.00365,-2.85681183865621e-19,-0.000424829469966722,-5.94839752512915e-05,0.000469075223266498,4.68218330911178e-05,4.62942975556099e-16,4.92168461392505e-13
0.0037,-2.81301548531212e-19,-0.000423618464415141,-6.65301236008575e-05,0.000468281676299184,5.41837093088138e-05,4.88012540073532e-16,5.1150556175794e-13
0.00375,-2.77496043379239e-19,-0.000422297029197325,-7.35557210722642e-05,0.000467372428036897,6.15319337338873e-05,5.14065268080731e-16,5.3129850598016e-13
0.0038,-2.74526139464284e-19,-0.000420865480791718,-8.05589678552325e-05,0.000466347680474607,6.88646191931819e-05,5.41125339467051e-16,5.51549936293398e-13
0.00385,-2.70427548147347e-19,-0.000419324365817244,-8.75387631084229e-05,0.000465207935637479,7.6180614472997e-05,5.69203765819123e-16,5.72261738369158e-13
0.0039,-2.62419800261342e-19,-0.000417674333221714,-9.44942636775385e-05,0.000463953824249211,8.34790384902262e-05,5.98306830275936e-16,5.93435449465983e-13
0.00395,-2.5406707184376e-19,-0.000415915484984104,-0.000101422642332082,0.000462585235347342,9.0756913827686e-05,6.28478962972063e-16,6.15074331877657e-13
0.004,-2.45443566268029e-19,-0.000414048267854589,-0.000108322166584151,0.000461102511662277,9.80124168168037e-05,6.5974385626434e-16,6.37180525276876e-13
0.00405,-2.36627673662577e-19,-0.000412073156526589,-0.00011519110480926,0.000459506024908875,0.000105243722809778,6.92125386010973e-16,6.59756058464288e-13
0.0041,-2.27701970910836e-19,-0.000409990653636771,-0.000122027726246341,0.000457796175786455,0.000112449006179581,7.25647611571541e-16,6.82802849368495e-13
0.00415,-2.18753221651235e-19,-0.00040780128976505,-0.000128830300997747,0.000455973393978796,0.000119626440319954,7.60334775806988e-16,7.06322705046048e-13
0.0042,-2.09872376277208e-19,-0.000405505623434584,-0.000135597100029245,0.000454038138154131,0.000126774197645413,7.96211305079632e-16,7.30317321681453e-13
0.00425,-2.0115457193719e-19,-0.000403104241111779,-0.000142326395170023,0.000451990895965156,0.000133890449591244,8.33301809253159e-16,7.54788284587163e-13
0.0043,-1.92699132534616e-19,-0.000400597757206289,-0.000149016459112686,0.00044983218404902,0.000140973366613505,8.71631081692626e-16,7.79737068203589e-13
0.00435,-1.84609568727924e-19,-0.000397986814071012,-0.000155665565413257,0.000447562548027334,0.000148021118189027,9.1122409926446e-16,8.0516503609909e-13
0.0044,-1.76993577930551e-19,-0.000395272082002093,-0.000162271988491177,0.000445182562506165,0.000155031872815413,9.52106022336458e-16,8.31073440969978e-13
0.00445,-1.69963044310939e-19,-0.000392454259238924,-0.000168834003629306,0.00044269283107604,0.000162003798011036,9.94302194777786e-16,8.57463424640516e-13
0.0045,-1.62880128042925e-19,-0.000389533847642539,-0.000175350834670063,0.000440093817920023,0.000168936047444673,1.03782575856862e-15,8.84334803581945e-13
0.00455,-1.54491269211836e-19,-0.000386511192567668,-0.000181822485567131,0.000437385877744552,0.000175828585478094,1.082679855242e-15,9.11686284780462e-13
0.0046,-1.46284869270611e-19,-0.000383387481920641,-0.000188245519644775,0.000434570005744095,0.000182677790801033,1.12891278651868e-15,9.39520874653678e-13
0.00465,-1.38300135581926e-19,-0.000380163499106314,-0.000194618328048872,0.000431646901473493,0.000189481944101636,1.17654916120155e-15,9.67839127484094e-13
0.0047,-1.30576279551756e-19,-0.00037684005422825,-0.000200939308046555,0.000428617292537804,0.000196239330565431,1.22561370288047e-15,9.96641479944197e-13
0.00475,-1.23152516629368e-19,-0.000373417984088715,-0.000207206863026213,0.000425481934592301,0.000202948239875335,1.27613124993229e-15,1.02592825109646e-12
0.0048,-1.16068066307328e-19,-0.000369898152188684,-0.000213419402497488,0.000422241611342474,0.000209606966211652,1.32812675552084e-15,1.05569964239336e-12
0.00485,-1.09362152121496e-19,-0.000366281448727834,-0.000219575342091277,0.000418897134544031,0.000216213808252072,1.38162528759694e-15,1.08595573767733e-12
0.0049,-1.03074001651027e-19,-0.000362568790604551,-0.000225673103559734,0.000415449344002893,0.00022276706917167,1.43665202889837e-15,1.11669650318082e-12
0.00495,-9.72428465183722e-20,-0.000358761121415925,-0.000231711114776267,0.0004118991075752,0.00022926505664291,1.49323227694991e-15,1.14792178752625e-12
0.005,-9.19079223892799e-20,-0.000354859411457752,-0.000237687809735536,0.000408247321167309,0.000235706082835641,1.5513914440633e-15,1.17963132172604e-12
0.00505,-8.71084689727923e-20,-0.000350864657724533,-0.000243601628553461,0.000404494908735791,0.000242088464417099,1.61115505733727e-15,1.21182471918259e-12
0.0051,-8.28837300212482e-20,-0.000346777883909477,-0.000249451017467214,0.000400642822287435,0.000248410522551906,1.67254875865753e-15,1.24450147568828e-12
0.00515,-7.89610908405055e-20,-0.000342599878326817,-0.000255235236830765,0.000396691828767245,0.000254671436608751,1.73558621113571e-15,1.27766054065587e-12
0.0052,-7.46137474132225e-20,-0.000338331074302226,-0.000260954729875856,0.000392642412796285,0.000260871633783459,1.80026357973074e-15,1.31130012143238e-12
0.00525,-7.05882194480282e-20,-0.000333973169983332,-0.000266606128773943,0.000388496093842471,0.000267007512636382,1.86663427732299e-15,1.34542033337425e-12
0.0053,-6.68802357110305e-20,-0.000329527259276193,-0.000272188017030844,0.000384253906366333,0.000273077531485879,1.93472271687281e-15,1.38002014198423e-12
0.00535,-6.34834885307817e-20,-0.000324994461070828,-0.000277698989560258,0.00037991691148425,0.000279080158733405,2.00455334700075e-15,1.41509839234969e-12
0.0054,-6.03896337982781e-20,-0.000320375919241215,-0.000283137652683761,0.000375486196968449,0.000285013872863505,2.07615065198752e-15,1.45065380914258e-12
0.00545,-5.75882909669603e-20,-0.000315672802645296,-0.000288502624130805,0.000370962877247004,0.000290877162443815,2.14953915177402e-15,1.48668499661945e-12
0.0055,-5.50670430527127e-20,-0.000310886305124974,-0.000293792533038722,0.000366348093403841,0.000296668526125067,2.22474340196135e-15,1.52319043862144e-12
0.00555,-5.28114366338641e-20,-0.00030601764550611,-0.000299006019952721,0.000361643013178734,0.000302386472641083,2.30178799381078e-15,1.56016849857429e-12
0.0056,-5.08049818511873e-20,-0.00030106806759853,-0.000304141736825891,0.000356848830967304,0.000308029520808778,2.38069755424376e-15,1.59761741948835e-12
0.00565,-4.90291524078995e-20,-0.000296038840196019,-0.000309198347019197,0.000351966767821023,0.00031359619952816,2.46149674584194e-15,1.63553532395854e-12
0.0057,-4.74633855696616e-20,-0.000290931257076324,-0.000314174525301482,0.000346998071447209,0.000319085047782327,2.54421026684712e-15,1.67392021416441e-12
0.00575,-4.60850821645789e-20,-0.000285746637001154,-0.000319068957849467,0.000341944016209033,0.000324494614637472,2.62886285116133e-15,1.71276997187007e-12
0.0058,-4.49102128041781e-20,-0.000280485965990165,-0.000323880952281258,0.000336805574937672,0.000329824114888753,2.71546958598988e-15,1.75208274076157e-12
0.00585,-4.40482849220539e-20,-0.000275149413081382,-0.000328611263434616,0.000331582974677388,0.000335074316582235,2.80402280521709e-15,1.79185744400173e-12
0.0059,-4.33521473495654e-20,-0.000269739415425288,-0.000333256832327235,0.000326278527037059,0.000340241886605802,2.89457559181029e-15,1.83209048688389e-12
0.00595,-4.27979284722578e-20,-0.000264257331168099,-0.000337816494026107,0.00032089355745176,0.000345325525337462,2.98715118340527e-15,1.87277933422778e-12
0.006,-4.23600431080975e-20,-0.000258704540595628,-0.000342289099856627,0.000315429415402915,0.000350323948451511,3.08177277631122e-15,1.91392133347779e-12
0.00605,-4.20111925074717e-20,-0.000253082446133279,-0.000346673517402593,0.000309887474418294,0.000355235886918541,3.17846352551074e-15,1.95551371470298e-12
0.0061,-4.17223643531887e-20,-0.000247392472346052,-0.000350968630506207,0.000304269132072016,0.000360060087005435,3.27724654465982e-15,1.99755359059704e-12
0.00615,-4.14628327604777e-20,-0.000241636065938542,-0.000355173339268076,0.000298575809984543,0.00036479531027537,3.37814490608785e-15,2.04003795647833e-12
0.0062,-4.12001582769887e-20,-0.000235814695754936,-0.000359286560047207,0.000292808953822689,0.000369440333587814,3.48118164079764e-15,2.08296369028985e-12
0.00625,-4.09001878827931e-20,-0.000229929852779018,-0.000363307225461012,0.000286970033299613,0.00037399394909853,3.58637973846536e-15,2.12632755259927e-12
0.0063,-4.05270549903828e-20,-0.000223983050134164,-0.000367234284385307,0.000281060542174821,0.000378454964259572,3.69376214744062e-15,2.1701261865989e-12
0.00635,-4.00431794446711e-20,-0.000217975823083347,-0.000371066701954311,0.000275081998254165,0.000382822201819289,3.80335177474642e-15,2.21435611810572e-12
0.0064,-3.94092675229918e-20,-0.000211909729029133,-0.000374803459560645,0.000269035943389848,0.00038709449982232,3.91517148607914e-15,2.25901375556134e-12
0.00645,-3.87245075339338e-20,-0.00020578605019466,-0.000378443887775924,0.000262923656242221,0.000391271075221948,4.02923877397818e-15,2.30409598948776e-12
0.0065,-3.8628697870127e-20,-0.000199604940812856,-0.00038198862127879,0.000256745328384194,0.000395352566842413,4.14555046434606e-15,2.3496019119276e-12
0.00655,-3.85548819939752e-20,-0.000193369132840873,-0.000385435449410897,0.000250503644370635,0.000399336503399991,4.26414917113004e-15,2.39552534496894e-12
0.0066,-3.85032897366874e-20,-0.000187080173884149,-0.000388783528731271,0.000244200147218444,0.000403221904410362,4.38505583090801e-15,2.44186242585674e-12
0.00665,-3.84762587915211e-20,-0.000180739625583438,-0.000392032041132039,0.000237836396161372,0.000407007814596791,4.50829119359709e-15,2.48860919080051e-12
0.0067,-3.84783699121544e-20,-0.000174349063328092,-0.00039518019415948,0.000231413966373028,0.000410693304240773,4.6338758173118e-15,2.53576157555237e-12
0.00675,-3.85165821110596e-20,-0.000167910075969342,-0.000398227221335085,0.000224934448689871,0.000414277469532689,4.76183006322233e-15,2.58331541598512e-12
0.0068,-3.86003678578758e-20,-0.000161424265533573,-0.000401172382476603,0.000218399449334218,0.000417759432922453,4.89217409041271e-15,2.63126644867037e-12
0.00685,-3.8741848277782e-20,-0.000154893246935605,-0.000404014964019099,0.000211810589637238,0.000421138343470169,5.02492785073909e-15,2.6796103114566e-12
0.0069,-3.89559283498696e-20,-0.00014831864769197,-0.00040675427933601,0.000205169505761957,0.000424413377196778,5.1601110836879e-15,2.72834254404724e-12
0.00695,-3.92604321055157e-20,-0.000141702107634194,-0.000409389669060193,0.000198477848426256,0.000427583737434712,5.29774331123412e-15,2.77745858857881e-12
0.007,-3.9676237826756e-20,-0.000135045278622073,-0.000411920501404982,0.000191737282625871,0.000430648655178545,5.43784383269947e-15,2.82695379019894e-12
0.00705,-4.02274132446574e-20,-0.000128349824256952,-0.000414346172485243,0.000184949487357394,0.000433607389435644,5.58043171961064e-15,2.87682339764449e-12
0.0071,-4.08655499044877e-20,-0.000121617369940278,-0.000416666053112294,0.00017811610491701,0.00043645917878642,5.72552510339369e-15,2.92706292265817e-12
0.00715,-4.10718888880681e-20,-0.000114849241863466,-0.00041887920806387,0.000171238475859455,0.000439202985549927,5.87313745710809e-15,2.9776700247296e-12
0.0072,-4.12862682521785e-20,-0.000108047402690859,-0.000420985405349094,0.000164318589196132,0.000441838415811976,6.02329092003094e-15,3.02863774772598e-12
0.00725,-4.15127688784302e-20,-0.000101213537787168,-0.000422984131822439,0.000157358154475287,0.00044436482219079,6.17600328299555e-15,3.07996112193424e-12
0.0073,-4.17565217508859e-20,-9.43493409808079e-05,-0.000424874901857148,0.000150358891988201,0.000446781585258507,6.33129205706633e-15,3.1316350974487e-12
0.00735,-4.2023743389561e-20,-8.74565142118224e-05,-0.000426657257595842,0.000143322532425828,0.000449088113827612,6.48917446746634e-15,3.18365454522142e-12
0.0074,-4.23217712839246e-20,-8.05367671798137e-05,-0.000428330769201122,0.000136250816535427,0.000451283845237379,6.64966744750471e-15,3.23601425811262e-12
0.00745,-4.26590993264005e-20,-7.35918169918662e-05,-0.00042989503510618,0.0001291454947772,0.000453368245640305,6.81278763250416e-15,3.28870895194099e-12
0.0075,-4.30454132458681e-20,-6.66233878104728e-05,-0.000431349682265399,0.000122008326980922,0.000455340810288545,6.97855135372852e-15,3.34173326653412e-12
0.00755,-4.34916260411637e-20,-5.96332105014614e-05,-0.000432694366404964,0.000114841082002581,0.000457201063820349,7.14697463231018e-15,3.39508176677882e-12
0.0076,-4.40099134145815e-20,-5.26230222819203e-05,-0.000433928772273462,0.000107645537381007,0.000458948560546499,7.31807317317759e-15,3.44874894367154e-12
0.00765,-4.46137492053746e-20,-4.55945663681246e-05,-0.000435052613892493,0.000100423478994513,0.000460582884736745,7.49186235898279e-15,3.50272921536869e-12
0.0077,-4.53179408232561e-20,-3.85495916234623e-05,-0.000436065634807272,9.31767007175234e-05,0.00046210365090624,7.66835724402882e-15,3.55701692823708e-12
0.00775,-4.62822523781155e-20,-3.14898330543436e-05,-0.000436967572777569,8.59069799936191e-05,0.000463510467684735,7.84757330923705e-15,3.61160646040827e-12
0.0078,-4.92838977988577e-20,-2.44168150587515e-05,-0.000437757795372392,7.86158305206273e-05,0.00046480256465283,8.02953426035642e-15,3.66649327398377e-12
0.00785,-5.30851038801355e-20,-1.73324689626765e-05,-0.000438436447457972,7.13052788999386e-05,0.000465979967533247,8.21424746898172e-15,3.72167060906647e-12
0.0079,-5.780685335631e-20,-1.02385492940977e-05,-0.00043900336829439,6.39771307024063e-05,0.000467042389201309,8.40172714789213e-15,3.77713260710353e-12
0.00795,-6.35799541513662e-20,-3.13681335873857e-06,-0.000439458425859286,5.66331963836094e-05,0.00046798957210118,8.59198719522341e-15,3.83287334893985e-12
0.008,-7.05453699219376e-20,3.97097915136928e-06,-0.000439801517025384,4.92752908909904e-05,0.000468821288457458,8.78504118995945e-15,3.88888685607907e-12
0.00805,-7.88545506003313e-20,1.10830665493224e-05,-0.000440032567738009,4.1905233270991e-05,0.000469537340486764,8.98090238742394e-15,3.94516709194466e-12
0.0081,-8.86697629375524e-20,1.81976855447818e-05,-0.00044015153319261,3.45248462761895e-05,0.000470137560609329,9.17958371477199e-15,4.00170796314093e-12
0.00815,-1.00164421046329e-19,2.53130716354094e-05,-0.000440158398012284,2.71359559724371e-05,0.000470621811660587,9.38109776648173e-15,4.0585033207141e-12
0.0082,-1.13523416944137e-19,3.24274594983036e-05,-0.000440053176425292,1.97403913459954e-05,0.000470989987102761,9.58545679984594e-15,4.11554696141329e-12
0.00825,-1.28943451096224e-19,3.95390833814369e-05,-0.000439835912442585,1.2339983910672e-05,0.000471242011236459,9.79267273046371e-15,4.17283262895166e-12
0.0083,-1.46633362958636e-19,4.66461774950909e-05,-0.000439506680035325,4.93656731495766e-06,0.000471377839412253,1.0002757127732e-14,4.23035401526736e-12
0.00835,-1.66814461521239e-19,5.37469764032935e-05,-0.000439065583312402,-2.46802305083652e-06,0.000471397458242279,1.02157212103373e-14,4.28810476178462e-12
0.0084,-1.89517811988464e-19,6.08397213306666e-05,-0.000438512738876889,-9.87195835510315e-06,0.000471300867268949,1.04315761821572e-14,4.3460785017606e-12
0.00845,-2.0899987856834e-19,6.79228232562789e-05,-0.000437847785837937,-1.72736342166775e-05,0.000471087569157956,1.06503425906697e-14,4.40426999160481e-12
0.0085,-2.29681586703295e-19,7.4994398951428e-05,-0.000437071284923868,-2.46710503546289e-05,0.000470758025505909,1.08720236006224e-14,4.46267188694689e-12
0.00855,-2.51520325097768e-19,8.20526975478855e-05,-0.000436183434737646,-3.20623806897911e-05,0.000470312321127739,1.10966295144114e-14,4.52127770393158e-12
0.0086,-2.7446131204549e-19,8.9095971254352e-05,-0.000435184462599875,-3.94458003894772e-05,0.000469750570756718,1.13241703052612e-14,4.58008091981521e-12
0.00865,-2.98436991238931e-19,9.61224757751254e-05,-0.000434074624644283,-4.68194862967463e-05,0.00046907291917069,1.1554655614283e-14,4.63907497441589e-12
0.0087,-3.23366427578742e-19,0.00010313047072877,-0.000432854205913202,-5.41816173596709e-05,0.000468279541318294,1.17880947475335e-14,4.69825327156373e-12
0.00875,-3.49154702983201e-19,0.000110118220066784,-0.000431523520453046,-6.15303750606032e-05,0.000467370642445188,1.20244966730741e-14,4.75760918055096e-12
0.0088,-3.75692312197657e-19,0.000117083992492268,-0.000430082911409794,-6.88639438454432e-05,0.000466346458220278,1.2263870018029e-14,4.81713603758216e-12
0.00885,-4.02854558603976e-19,0.000124026061878596,-0.000428532751124467,-7.61805115529049e-05,0.000465207254861938,1.25062230656446e-14,4.87682714722446e-12
