"time","Pre1.u","table1.y","table2.y"
5.58,0,0,1
5.582,0,0,1
5.584,0,0,1
5.586,0,0,1
5.588,0,0,1
5.59,0,0,1
5.592,0,0,1
5.594,0,0,1
5.596,0,0,1
5.598,0,0,1
5.6,0,0,1
5.602,0,0,1
5.604,0,0,1
5.606,0,0,1
5.608,0,0,1
5.61,0,0,1
5.612,0,0,1
5.614,0,0,1
5.616,0,0,1
5.618,0,0,1
5.62,0,0,1
5.622,0,0,1
5.624,0,0,1
5.626,0,0,1
5.628,0,0,1
5.63,0,0,1
5.632,0,0,1
5.634,0,0,1
5.636,0,0,1
5.638,0,0,1
5.64,0,0,1
5.642,0,0,1
5.644,0,0,1
5.646,0,0,1
5.648,0,0,1
5.65,0,0,1
5.652,0,0,1
5.654,0,0,1
5.656,0,0,1
5.658,0,0,1
5.66,0,0,1
5.662,0,0,1
5.664,0,0,1
5.666,0,0,1
5.668,0,0,1
5.67,0,0,1
5.672,0,0,1
5.674,0,0,1
5.676,0,0,1
5.678,0,0,1
5.68,0,0,1
5.682,0,0,1
5.684,0,0,1
5.686,0,0,1
5.688,0,0,1
5.69,0,0,1
5.692,0,0,1
5.694,0,0,1
5.696,0,0,1
5.698,0,0,1
5.7,0,0,1
5.702,0,0,1
5.704,0,0,1
5.706,0,0,1
5.708,0,0,1
5.71,0,0,1
5.712,0,0,1
5.714,0,0,1
5.716,0,0,1
5.718,0,0,1
5.72,0,0,1
5.722,0,0,1
5.724,0,0,1
5.726,0,0,1
5.728,0,0,1
5.73,0,0,1
5.732,0,0,1
5.734,0,0,1
5.736,0,0,1
5.738,0,0,1
5.74,0,0,1
5.742,0,0,1
5.744,0,0,1
5.746,0,0,1
5.748,0,0,1
5.75,0,0,1
5.752,0,0,1
5.754,0,0,1
5.756,0,0,1
5.758,0,0,1
5.76,0,0,1
5.762,0,0,1
5.764,0,0,1
5.766,0,0,1
5.768,0,0,1
5.77,0,0,1
5.772,0,0,1
5.774,0,0,1
5.776,0,0,1
5.778,0,0,1
5.78,0,0,1
5.782,0,0,1
5.784,0,0,1
5.786,0,0,1
5.788,0,0,1
5.79,0,0,1
5.792,0,0,1
5.794,0,0,1
5.796,0,0,1
5.798,0,0,1
5.8,0,0,1
5.802,0,0,1
5.804,0,0,1
5.806,0,0,1
5.808,0,0,1
5.81,0,0,1
5.812,0,0,1
5.814,0,0,1
5.816,0,0,1
5.818,0,0,1
5.82,0,0,1
5.822,0,0,1
5.824,0,0,1
5.826,0,0,1
5.828,0,0,1
5.83,0,0,1
5.832,0,0,1
5.834,0,0,1
5.836,0,0,1
5.838,0,0,1
5.84,0,0,1
5.842,0,0,1
5.844,0,0,1
5.846,0,0,1
5.848,0,0,1
5.85,0,0,1
5.852,0,0,1
5.854,0,0,1
5.856,0,0,1
5.858,0,0,1
5.86,0,0,1
5.862,0,0,1
5.864,0,0,1
5.866,0,0,1
5.868,0,0,1
5.87,0,0,1
5.872,0,0,1
5.874,0,0,1
5.876,0,0,1
5.878,0,0,1
5.88,0,0,1
5.882,0,0,1
5.884,0,0,1
5.886,0,0,1
5.888,0,0,1
5.89,0,0,1
5.892,0,0,1
5.894,0,0,1
5.896,0,0,1
5.898,0,0,1
5.9,0,0,1
5.902,0,0,1
5.904,0,0,1
5.906,0,0,1
5.908,0,0,1
5.91,0,0,1
5.912,0,0,1
5.914,0,0,1
5.916,0,0,1
5.918,0,0,1
5.92,0,0,1
5.922,0,0,1
5.924,0,0,1
5.926,0,0,1
5.928,0,0,1
5.93,0,0,1
5.932,0,0,1
5.934,0,0,1
5.936,0,0,1
5.938,0,0,1
5.94,0,0,1
5.942,0,0,1
5.944,0,0,1
5.946,0,0,1
5.948,0,0,1
5.95,0,0,1
5.952,0,0,1
5.954,0,0,1
5.956,0,0,1
5.958,0,0,1
5.96,0,0,1
5.962,0,0,1
5.964,0,0,1
5.966,0,0,1
5.968,0,0,1
5.97,0,0,1
5.972,0,0,1
5.974,0,0,1
5.976,0,0,1
5.978,0,0,1
5.98,0,0,1
5.982,0,0,1
5.984,0,0,1
5.986,0,0,1
5.988,0,0,1
5.99,0,0,1
5.992,0,0,1
5.994,0,0,1
5.996,0,0,1
5.998,0,0,1
6,0,0,1
6,1,1,1
6.002,1,1,1
6.004,1,1,1
6.006,1,1,1
6.008,1,1,1
6.01,1,1,1
6.012,1,1,1
6.014,1,1,1
6.016,1,1,1
6.018,1,1,1
6.02,1,1,1
6.022,1,1,1
6.024,1,1,1
6.026,1,1,1
6.028,1,1,1
6.03,1,1,1
6.032,1,1,1
6.034,1,1,1
6.036,1,1,1
6.038,1,1,1
6.04,1,1,1
6.042,1,1,1
6.044,1,1,1
6.046,1,1,1
6.048,1,1,1
6.05,1,1,1
6.052,1,1,1
6.054,1,1,1
6.056,1,1,1
6.058,1,1,1
6.06,1,1,1
6.062,1,1,1
6.064,1,1,1
6.066,1,1,1
6.068,1,1,1
6.07,1,1,1
6.072,1,1,1
6.074,1,1,1
6.076,1,1,1
6.078,1,1,1
6.08,1,1,1
6.082,1,1,1
6.084,1,1,1
6.086,1,1,1
6.088,1,1,1
6.09,1,1,1
6.092,1,1,1
6.094,1,1,1
6.096,1,1,1
6.098,1,1,1
6.1,1,1,1
6.102,1,1,1
6.104,1,1,1
6.106,1,1,1
6.108,1,1,1
6.11,1,1,1
6.112,1,1,1
6.114,1,1,1
6.116,1,1,1
6.118,1,1,1
6.12,1,1,1
6.122,1,1,1
6.124,1,1,1
6.126,1,1,1
6.128,1,1,1
6.13,1,1,1
6.132,1,1,1
6.134,1,1,1
6.136,1,1,1
6.138,1,1,1
6.14,1,1,1
6.142,1,1,1
6.144,1,1,1
6.146,1,1,1
6.148,1,1,1
6.15,1,1,1
6.152,1,1,1
6.154,1,1,1
6.156,1,1,1
6.158,1,1,1
6.16,1,1,1
6.162,1,1,1
6.164,1,1,1
6.166,1,1,1
6.168,1,1,1
6.17,1,1,1
6.172,1,1,1
6.174,1,1,1
6.176,1,1,1
6.178,1,1,1
6.18,1,1,1
6.182,1,1,1
6.184,1,1,1
6.186,1,1,1
6.188,1,1,1
6.19,1,1,1
6.192,1,1,1
6.194,1,1,1
6.196,1,1,1
6.198,1,1,1
6.2,1,1,1
6.202,1,1,1
6.204,1,1,1
6.206,1,1,1
6.208,1,1,1
6.21,1,1,1
6.212,1,1,1
6.214,1,1,1
6.216,1,1,1
6.218,1,1,1
6.22,1,1,1
6.222,1,1,1
6.224,1,1,1
6.226,1,1,1
6.228,1,1,1
6.23,1,1,1
6.232,1,1,1
6.234,1,1,1
6.236,1,1,1
6.238,1,1,1
6.24,1,1,1
6.242,1,1,1
6.244,1,1,1
6.246,1,1,1
6.248,1,1,1
6.25,1,1,1
6.252,1,1,1
6.254,1,1,1
6.256,1,1,1
6.258,1,1,1
6.26,1,1,1
6.262,1,1,1
6.264,1,1,1
6.266,1,1,1
6.268,1,1,1
6.27,1,1,1
6.272,1,1,1
6.274,1,1,1
6.276,1,1,1
6.278,1,1,1
6.28,1,1,1
6.282,1,1,1
6.284,1,1,1
6.286,1,1,1
6.288,1,1,1
6.29,1,1,1
6.292,1,1,1
6.294,1,1,1
6.296,1,1,1
6.298,1,1,1
6.3,1,1,1
6.302,1,1,1
6.304,1,1,1
6.306,1,1,1
6.308,1,1,1
6.31,1,1,1
6.312,1,1,1
6.314,1,1,1
6.316,1,1,1
6.318,1,1,1
6.32,1,1,1
6.322,1,1,1
6.324,1,1,1
6.326,1,1,1
6.328,1,1,1
6.33,1,1,1
6.332,1,1,1
6.334,1,1,1
6.336,1,1,1
6.338,1,1,1
6.34,1,1,1
6.342,1,1,1
6.344,1,1,1
6.346,1,1,1
6.348,1,1,1
6.35,1,1,1
6.352,1,1,1
6.354,1,1,1
6.356,1,1,1
6.358,1,1,1
6.36,1,1,1
6.362,1,1,1
6.364,1,1,1
6.366,1,1,1
6.368,1,1,1
6.37,1,1,1
6.372,1,1,1
6.374,1,1,1
6.376,1,1,1
6.378,1,1,1
6.38,1,1,1
6.382,1,1,1
6.384,1,1,1
6.386,1,1,1
6.388,1,1,1
6.39,1,1,1
6.392,1,1,1
6.394,1,1,1
6.396,1,1,1
6.398,1,1,1
6.4,1,1,1
6.402,1,1,1
6.404,1,1,1
6.406,1,1,1
6.408,1,1,1
6.41,1,1,1
6.412,1,1,1
6.414,1,1,1
6.416,1,1,1
6.418,1,1,1
6.42,1,1,1
6.422,1,1,1
6.424,1,1,1
6.426,1,1,1
6.428,1,1,1
6.43,1,1,1
6.432,1,1,1
6.434,1,1,1
6.436,1,1,1
6.438,1,1,1
6.44,1,1,1
6.442,1,1,1
6.444,1,1,1
6.446,1,1,1
6.448,1,1,1
6.45,1,1,1
6.452,1,1,1
6.454,1,1,1
6.456,1,1,1
6.458,1,1,1
6.46,1,1,1
6.462,1,1,1
6.464,1,1,1
6.466,1,1,1
6.468,1,1,1
6.47,1,1,1
6.472,1,1,1
6.474,1,1,1
6.476,1,1,1
6.478,1,1,1
6.48,1,1,1
6.482,1,1,1
6.484,1,1,1
6.486,1,1,1
6.488,1,1,1
6.49,1,1,1
6.492,1,1,1
6.494,1,1,1
6.496,1,1,1
6.498,1,1,1
6.5,1,1,1
6.502,1,1,1
6.504,1,1,1
6.506,1,1,1
6.508,1,1,1
6.51,1,1,1
6.512,1,1,1
6.514,1,1,1
6.516,1,1,1
6.518,1,1,1
6.52,1,1,1
6.522,1,1,1
6.524,1,1,1
6.526,1,1,1
6.528,1,1,1
6.53,1,1,1
6.532,1,1,1
6.534,1,1,1
6.536,1,1,1
6.538,1,1,1
6.54,1,1,1
6.542,1,1,1
6.544,1,1,1
6.546,1,1,1
6.548,1,1,1
6.55,1,1,1
6.552,1,1,1
6.554,1,1,1
6.556,1,1,1
6.558,1,1,1
6.56,1,1,1
6.562,1,1,1
6.564,1,1,1
6.566,1,1,1
6.568,1,1,1
6.57,1,1,1
6.572,1,1,1
6.574,1,1,1
6.576,1,1,1
6.578,1,1,1
6.58,1,1,1
6.582,1,1,1
6.584,1,1,1
6.586,1,1,1
6.588,1,1,1
6.59,1,1,1
6.592,1,1,1
6.594,1,1,1
6.596,1,1,1
6.598,1,1,1
6.6,1,1,1
6.602,1,1,1
6.604,1,1,1
6.606,1,1,1
6.608,1,1,1
6.61,1,1,1
6.612,1,1,1
6.614,1,1,1
6.616,1,1,1
6.618,1,1,1
6.62,1,1,1
6.622,1,1,1
6.624,1,1,1
6.626,1,1,1
6.628,1,1,1
6.63,1,1,1
6.632,1,1,1
6.634,1,1,1
6.636,1,1,1
6.638,1,1,1
6.64,1,1,1
6.642,1,1,1
6.644,1,1,1
6.646,1,1,1
6.648,1,1,1
6.65,1,1,1
6.652,1,1,1
6.654,1,1,1
6.656,1,1,1
6.658,1,1,1
6.66,1,1,1
6.662,1,1,1
6.664,1,1,1
6.666,1,1,1
6.668,1,1,1
6.67,1,1,1
6.672,1,1,1
6.674,1,1,1
6.676,1,1,1
6.678,1,1,1
6.68,1,1,1
6.682,1,1,1
6.684,1,1,1
6.686,1,1,1
6.688,1,1,1
6.69,1,1,1
6.692,1,1,1
6.694,1,1,1
6.696,1,1,1
6.698,1,1,1
6.7,1,1,1
6.702,1,1,1
6.704,1,1,1
6.706,1,1,1
6.708,1,1,1
6.71,1,1,1
6.712,1,1,1
6.714,1,1,1
6.716,1,1,1
6.718,1,1,1
6.72,1,1,1
6.722,1,1,1
6.724,1,1,1
6.726,1,1,1
6.728,1,1,1
6.73,1,1,1
6.732,1,1,1
6.734,1,1,1
6.736,1,1,1
6.738,1,1,1
6.74,1,1,1
6.742,1,1,1
6.744,1,1,1
6.746,1,1,1
6.748,1,1,1
6.75,1,1,1
6.752,1,1,1
6.754,1,1,1
6.756,1,1,1
6.758,1,1,1
6.76,1,1,1
6.762,1,1,1
6.764,1,1,1
6.766,1,1,1
6.768,1,1,1
6.77,1,1,1
6.772,1,1,1
6.774,1,1,1
6.776,1,1,1
6.778,1,1,1
6.78,1,1,1
6.782,1,1,1
6.784,1,1,1
6.786,1,1,1
6.788,1,1,1
6.79,1,1,1
6.792,1,1,1
6.794,1,1,1
6.796,1,1,1
6.798,1,1,1
6.8,1,1,1
6.802,1,1,1
6.804,1,1,1
6.806,1,1,1
6.808,1,1,1
6.81,1,1,1
6.812,1,1,1
6.814,1,1,1
6.816,1,1,1
6.818,1,1,1
6.82,1,1,1
6.822,1,1,1
6.824,1,1,1
6.826,1,1,1
6.828,1,1,1
6.83,1,1,1
6.832,1,1,1
6.834,1,1,1
6.836,1,1,1
6.838,1,1,1
6.84,1,1,1
6.842,1,1,1
6.844,1,1,1
6.846,1,1,1
6.848,1,1,1
6.85,1,1,1
6.852,1,1,1
6.854,1,1,1
6.856,1,1,1
6.858,1,1,1
6.86,1,1,1
6.862,1,1,1
6.864,1,1,1
6.866,1,1,1
6.868,1,1,1
6.87,1,1,1
6.872,1,1,1
6.874,1,1,1
6.876,1,1,1
6.878,1,1,1
6.88,1,1,1
6.882,1,1,1
6.884,1,1,1
6.886,1,1,1
6.888,1,1,1
6.89,1,1,1
6.892,1,1,1
6.894,1,1,1
6.896,1,1,1
6.898,1,1,1
6.9,1,1,1
6.902,1,1,1
6.904,1,1,1
6.906,1,1,1
6.908,1,1,1
6.91,1,1,1
6.912,1,1,1
6.914,1,1,1
6.916,1,1,1
6.918,1,1,1
6.92,1,1,1
6.922,1,1,1
6.924,1,1,1
6.926,1,1,1
6.928,1,1,1
6.93,1,1,1
6.932,1,1,1
6.934,1,1,1
6.936,1,1,1
6.938,1,1,1
6.94,1,1,1
6.942,1,1,1
6.944,1,1,1
6.946,1,1,1
6.948,1,1,1
6.95,1,1,1
6.952,1,1,1
6.954,1,1,1
6.956,1,1,1
6.958,1,1,1
6.96,1,1,1
6.962,1,1,1
6.964,1,1,1
6.966,1,1,1
6.968,1,1,1
6.97,1,1,1
6.972,1,1,1
6.974,1,1,1
6.976,1,1,1
6.978,1,1,1
6.98,1,1,1
6.982,1,1,1
6.984,1,1,1
6.986,1,1,1
6.988,1,1,1
6.99,1,1,1
6.992,1,1,1
6.994,1,1,1
6.996,1,1,1
6.998,1,1,1
7,1,1,1
7,1,1,0
7.002,1,1,0
7.004,1,1,0
7.006,1,1,0
7.008,1,1,0
7.01,1,1,0
7.012,1,1,0
7.014,1,1,0
7.016,1,1,0
7.018,1,1,0
7.02,1,1,0
7.022,1,1,0
7.024,1,1,0
7.026,1,1,0
7.028,1,1,0
7.03,1,1,0
7.032,1,1,0
7.034,1,1,0
7.036,1,1,0
7.038,1,1,0
7.04,1,1,0
7.042,1,1,0
7.044,1,1,0
7.046,1,1,0
7.048,1,1,0
7.05,1,1,0
7.052,1,1,0
7.054,1,1,0
7.056,1,1,0
7.058,1,1,0
7.06,1,1,0
7.062,1,1,0
7.064,1,1,0
7.066,1,1,0
7.068,1,1,0
7.07,1,1,0
7.072,1,1,0
7.074,1,1,0
7.076,1,1,0
7.078,1,1,0
7.08,1,1,0
7.082,1,1,0
7.084,1,1,0
7.086,1,1,0
7.088,1,1,0
7.09,1,1,0
7.092,1,1,0
7.094,1,1,0
7.096,1,1,0
7.098,1,1,0
7.1,1,1,0
7.102,1,1,0
7.104,1,1,0
7.106,1,1,0
7.108,1,1,0
7.11,1,1,0
7.112,1,1,0
7.114,1,1,0
7.116,1,1,0
7.118,1,1,0
7.12,1,1,0
7.122,1,1,0
7.124,1,1,0
7.126,1,1,0
7.128,1,1,0
7.13,1,1,0
7.132,1,1,0
7.134,1,1,0
7.136,1,1,0
7.138,1,1,0
7.14,1,1,0
7.142,1,1,0
7.144,1,1,0
7.146,1,1,0
7.148,1,1,0
7.15,1,1,0
7.152,1,1,0
7.154,1,1,0
7.156,1,1,0
7.158,1,1,0
7.16,1,1,0
7.162,1,1,0
7.164,1,1,0
7.166,1,1,0
7.168,1,1,0
7.17,1,1,0
7.172,1,1,0
7.174,1,1,0
7.176,1,1,0
7.178,1,1,0
7.18,1,1,0
7.182,1,1,0
7.184,1,1,0
7.186,1,1,0
7.188,1,1,0
7.19,1,1,0
7.192,1,1,0
7.194,1,1,0
7.196,1,1,0
7.198,1,1,0
7.2,1,1,0
7.202,1,1,0
7.204,1,1,0
7.206,1,1,0
7.208,1,1,0
7.21,1,1,0
7.212,1,1,0
7.214,1,1,0
7.216,1,1,0
7.218,1,1,0
7.22,1,1,0
7.222,1,1,0
7.224,1,1,0
7.226,1,1,0
7.228,1,1,0
7.23,1,1,0
7.232,1,1,0
7.234,1,1,0
7.236,1,1,0
7.238,1,1,0
7.24,1,1,0
7.242,1,1,0
7.244,1,1,0
7.246,1,1,0
7.248,1,1,0
7.25,1,1,0
7.252,1,1,0
7.254,1,1,0
7.256,1,1,0
7.258,1,1,0
7.26,1,1,0
7.262,1,1,0
7.264,1,1,0
7.266,1,1,0
7.268,1,1,0
7.27,1,1,0
7.272,1,1,0
7.274,1,1,0
7.276,1,1,0
7.278,1,1,0
7.28,1,1,0
7.282,1,1,0
7.284,1,1,0
7.286,1,1,0
7.288,1,1,0
7.29,1,1,0
7.292,1,1,0
7.294,1,1,0
7.296,1,1,0
7.298,1,1,0
7.3,1,1,0
7.302,1,1,0
7.304,1,1,0
7.306,1,1,0
7.308,1,1,0
7.31,1,1,0
7.312,1,1,0
7.314,1,1,0
7.316,1,1,0
7.318,1,1,0
7.32,1,1,0
7.322,1,1,0
7.324,1,1,0
7.326,1,1,0
7.328,1,1,0
7.33,1,1,0
7.332,1,1,0
7.334,1,1,0
7.336,1,1,0
7.338,1,1,0
7.34,1,1,0
7.342,1,1,0
7.344,1,1,0
7.346,1,1,0
7.348,1,1,0
7.35,1,1,0
7.352,1,1,0
7.354,1,1,0
7.356,1,1,0
7.358,1,1,0
7.36,1,1,0
7.362,1,1,0
7.364,1,1,0
7.366,1,1,0
7.368,1,1,0
7.37,1,1,0
7.372,1,1,0
7.374,1,1,0
7.376,1,1,0
7.378,1,1,0
7.38,1,1,0
7.382,1,1,0
7.384,1,1,0
7.386,1,1,0
7.388,1,1,0
7.39,1,1,0
7.392,1,1,0
7.394,1,1,0
7.396,1,1,0
7.398,1,1,0
7.4,1,1,0
7.402,1,1,0
7.404,1,1,0
7.406,1,1,0
7.408,1,1,0
7.41,1,1,0
7.412,1,1,0
7.414,1,1,0
7.416,1,1,0
7.418,1,1,0
7.42,1,1,0
7.422,1,1,0
7.424,1,1,0
7.426,1,1,0
7.428,1,1,0
7.43,1,1,0
7.432,1,1,0
7.434,1,1,0
7.436,1,1,0
7.438,1,1,0
7.44,1,1,0
7.442,1,1,0
7.444,1,1,0
7.446,1,1,0
7.448,1,1,0
7.45,1,1,0
7.452,1,1,0
7.454,1,1,0
7.456,1,1,0
7.458,1,1,0
7.46,1,1,0
7.462,1,1,0
7.464,1,1,0
7.466,1,1,0
7.468,1,1,0
7.47,1,1,0
7.472,1,1,0
7.474,1,1,0
7.476,1,1,0
7.478,1,1,0
7.48,1,1,0
7.482,1,1,0
7.484,1,1,0
7.486,1,1,0
7.488,1,1,0
7.49,1,1,0
7.492,1,1,0
7.494,1,1,0
7.496,1,1,0
7.498,1,1,0
7.5,1,1,0
7.502,1,1,0
7.504,1,1,0
7.506,1,1,0
7.508,1,1,0
7.51,1,1,0
7.512,1,1,0
7.514,1,1,0
7.516,1,1,0
7.518,1,1,0
7.52,1,1,0
7.522,1,1,0
7.524,1,1,0
7.526,1,1,0
7.528,1,1,0
7.53,1,1,0
7.532,1,1,0
7.534,1,1,0
7.536,1,1,0
7.538,1,1,0
7.54,1,1,0
7.542,1,1,0
7.544,1,1,0
7.546,1,1,0
7.548,1,1,0
7.55,1,1,0
7.552,1,1,0
7.554,1,1,0
7.556,1,1,0
7.558,1,1,0
7.56,1,1,0
7.562,1,1,0
7.564,1,1,0
7.566,1,1,0
7.568,1,1,0
7.57,1,1,0
7.572,1,1,0
7.574,1,1,0
7.576,1,1,0
7.578,1,1,0
7.58,1,1,0
7.582,1,1,0
7.584,1,1,0
7.586,1,1,0
7.588,1,1,0
7.59,1,1,0
7.592,1,1,0
7.594,1,1,0
7.596,1,1,0
7.598,1,1,0
7.6,1,1,0
7.602,1,1,0
7.604,1,1,0
7.606,1,1,0
7.608,1,1,0
7.61,1,1,0
7.612,1,1,0
7.614,1,1,0
7.616,1,1,0
7.618,1,1,0
7.62,1,1,0
7.622,1,1,0
7.624,1,1,0
7.626,1,1,0
7.628,1,1,0
7.63,1,1,0
7.632,1,1,0
7.634,1,1,0
7.636,1,1,0
7.638,1,1,0
7.64,1,1,0
7.642,1,1,0
7.644,1,1,0
7.646,1,1,0
7.648,1,1,0
7.65,1,1,0
7.652,1,1,0
7.654,1,1,0
7.656,1,1,0
7.658,1,1,0
7.66,1,1,0
7.662,1,1,0
7.664,1,1,0
7.666,1,1,0
7.668,1,1,0
7.67,1,1,0
7.672,1,1,0
7.674,1,1,0
7.676,1,1,0
7.678,1,1,0
7.68,1,1,0
7.682,1,1,0
7.684,1,1,0
7.686,1,1,0
7.688,1,1,0
7.69,1,1,0
7.692,1,1,0
7.694,1,1,0
7.696,1,1,0
7.698,1,1,0
7.7,1,1,0
7.702,1,1,0
7.704,1,1,0
7.706,1,1,0
7.708,1,1,0
7.71,1,1,0
7.712,1,1,0
7.714,1,1,0
7.716,1,1,0
7.718,1,1,0
7.72,1,1,0
7.722,1,1,0
7.724,1,1,0
7.726,1,1,0
7.728,1,1,0
7.73,1,1,0
7.732,1,1,0
7.734,1,1,0
7.736,1,1,0
7.738,1,1,0
7.74,1,1,0
7.742,1,1,0
7.744,1,1,0
7.746,1,1,0
7.748,1,1,0
7.75,1,1,0
7.752,1,1,0
7.754,1,1,0
7.756,1,1,0
7.758,1,1,0
7.76,1,1,0
7.762,1,1,0
7.764,1,1,0
7.766,1,1,0
7.768,1,1,0
7.77,1,1,0
7.772,1,1,0
7.774,1,1,0
7.776,1,1,0
7.778,1,1,0
7.78,1,1,0
7.782,1,1,0
7.784,1,1,0
7.786,1,1,0
7.788,1,1,0
7.79,1,1,0
7.792,1,1,0
7.794,1,1,0
7.796,1,1,0
7.798,1,1,0
7.8,1,1,0
7.802,1,1,0
7.804,1,1,0
7.806,1,1,0
7.808,1,1,0
7.81,1,1,0
7.812,1,1,0
7.814,1,1,0
7.816,1,1,0
7.818,1,1,0
7.82,1,1,0
7.822,1,1,0
7.824,1,1,0
7.826,1,1,0
7.828,1,1,0
7.83,1,1,0
7.832,1,1,0
7.834,1,1,0
7.836,1,1,0
7.838,1,1,0
7.84,1,1,0
7.842,1,1,0
7.844,1,1,0
7.846,1,1,0
7.848,1,1,0
7.85,1,1,0
7.852,1,1,0
7.854,1,1,0
7.856,1,1,0
7.858,1,1,0
7.86,1,1,0
7.862,1,1,0
7.864,1,1,0
7.866,1,1,0
7.868,1,1,0
7.87,1,1,0
7.872,1,1,0
7.874,1,1,0
7.876,1,1,0
7.878,1,1,0
7.88,1,1,0
7.882,1,1,0
7.884,1,1,0
7.886,1,1,0
7.888,1,1,0
7.89,1,1,0
7.892,1,1,0
7.894,1,1,0
7.896,1,1,0
7.898,1,1,0
7.9,1,1,0
7.902,1,1,0
7.904,1,1,0
7.906,1,1,0
7.908,1,1,0
7.91,1,1,0
7.912,1,1,0
7.914,1,1,0
7.916,1,1,0
7.918,1,1,0
7.92,1,1,0
7.922,1,1,0
7.924,1,1,0
7.926,1,1,0
7.928,1,1,0
7.93,1,1,0
7.932,1,1,0
7.934,1,1,0
7.936,1,1,0
7.938,1,1,0
7.94,1,1,0
7.942,1,1,0
7.944,1,1,0
7.946,1,1,0
7.948,1,1,0
7.95,1,1,0
7.952,1,1,0
7.954,1,1,0
7.956,1,1,0
7.958,1,1,0
7.96,1,1,0
7.962,1,1,0
7.964,1,1,0
7.966,1,1,0
7.968,1,1,0
7.97,1,1,0
7.972,1,1,0
7.974,1,1,0
7.976,1,1,0
7.978,1,1,0
7.98,1,1,0
7.982,1,1,0
7.984,1,1,0
7.986,1,1,0
7.988,1,1,0
7.99,1,1,0
7.992,1,1,0
7.994,1,1,0
7.996,1,1,0
7.998,1,1,0
8,1,1,0
8,1,0,0
8.002,1,0,0
8.004,1,0,0
8.006,1,0,0
8.008,1,0,0
8.01,1,0,0
8.012,1,0,0
8.014,1,0,0
8.016,1,0,0
8.018,1,0,0
8.02,1,0,0
8.022,1,0,0
8.024,1,0,0
8.026,1,0,0
8.028,1,0,0
8.03,1,0,0
8.032,1,0,0
8.034,1,0,0
8.036,1,0,0
8.038,1,0,0
8.04,1,0,0
8.042,1,0,0
8.044,1,0,0
8.046,1,0,0
8.048,1,0,0
8.05,1,0,0
8.052,1,0,0
8.054,1,0,0
8.056,1,0,0
8.058,1,0,0
8.06,1,0,0
8.062,1,0,0
8.064,1,0,0
8.066,1,0,0
8.068,1,0,0
8.07,1,0,0
8.072,1,0,0
8.074,1,0,0
8.076,1,0,0
8.078,1,0,0
8.08,1,0,0
8.082,1,0,0
8.084,1,0,0
8.086,1,0,0
8.088,1,0,0
8.09,1,0,0
8.092,1,0,0
8.094,1,0,0
8.096,1,0,0
8.098,1,0,0
8.1,1,0,0
8.102,1,0,0
8.104,1,0,0
8.106,1,0,0
8.108,1,0,0
8.11,1,0,0
8.112,1,0,0
8.114,1,0,0
8.116,1,0,0
8.118,1,0,0
8.12,1,0,0
8.122,1,0,0
8.124,1,0,0
8.126,1,0,0
8.128,1,0,0
8.13,1,0,0
8.132,1,0,0
8.134,1,0,0
8.136,1,0,0
8.138,1,0,0
8.14,1,0,0
8.142,1,0,0
8.144,1,0,0
8.146,1,0,0
8.148,1,0,0
8.15,1,0,0
8.152,1,0,0
8.154,1,0,0
8.156,1,0,0
8.158,1,0,0
8.16,1,0,0
8.162,1,0,0
8.164,1,0,0
8.166,1,0,0
8.168,1,0,0
8.17,1,0,0
8.172,1,0,0
8.174,1,0,0
8.176,1,0,0
8.178,1,0,0
8.18,1,0,0
8.182,1,0,0
8.184,1,0,0
8.186,1,0,0
8.188,1,0,0
8.19,1,0,0
8.192,1,0,0
8.194,1,0,0
8.196,1,0,0
8.198,1,0,0
8.2,1,0,0
8.202,1,0,0
8.204,1,0,0
8.206,1,0,0
8.208,1,0,0
8.21,1,0,0
8.212,1,0,0
8.214,1,0,0
8.216,1,0,0
8.218,1,0,0
8.22,1,0,0
8.222,1,0,0
8.224,1,0,0
8.226,1,0,0
8.228,1,0,0
8.23,1,0,0
8.232,1,0,0
8.234,1,0,0
8.236,1,0,0
8.238,1,0,0
8.24,1,0,0
8.242,1,0,0
8.244,1,0,0
8.246,1,0,0
8.248,1,0,0
8.25,1,0,0
8.252,1,0,0
8.254,1,0,0
8.256,1,0,0
8.258,1,0,0
8.26,1,0,0
8.262,1,0,0
8.264,1,0,0
8.266,1,0,0
8.268,1,0,0
8.27,1,0,0
8.272,1,0,0
8.274,1,0,0
8.276,1,0,0
8.278,1,0,0
8.28,1,0,0
8.282,1,0,0
8.284,1,0,0
8.286,1,0,0
8.288,1,0,0
8.29,1,0,0
8.292,1,0,0
8.294,1,0,0
8.296,1,0,0
8.298,1,0,0
8.3,1,0,0
8.302,1,0,0
8.304,1,0,0
8.306,1,0,0
8.308,1,0,0
8.31,1,0,0
8.312,1,0,0
8.314,1,0,0
8.316,1,0,0
8.318,1,0,0
8.32,1,0,0
8.322,1,0,0
8.324,1,0,0
8.326,1,0,0
8.328,1,0,0
8.33,1,0,0
8.332,1,0,0
8.334,1,0,0
8.336,1,0,0
8.338,1,0,0
8.34,1,0,0
8.342,1,0,0
8.344,1,0,0
8.346,1,0,0
8.348,1,0,0
8.35,1,0,0
8.352,1,0,0
8.354,1,0,0
8.356,1,0,0
8.358,1,0,0
8.36,1,0,0
8.362,1,0,0
8.364,1,0,0
8.366,1,0,0
8.368,1,0,0
8.37,1,0,0
